date,maxtempm,mintempm,avgtempm,avgtempm_1,avgtempm_2,meanhdd_3,meanhdd_1,meanhdd_2,meancdd_1,meancdd_2,meancdd_3,minPrecipitationWaterEquiv,maxPrecipitationWaterEquiv,meanPrecipitationWaterEquiv,minSnowfall,maxSnowfall,meanSnowfall,Snow/IceDepth_1,Snow/IceDepth_2,Snow/IceDepth_3,mindewpt,maxdewpt,meandewpt,minpressure,maxpressure,meanpressure,minhumidity,maxhumidity,meanhumidity,Waterlevel_1,Waterlevel_2,Waterlevel_3,minWaterlevel_1,minWaterlevel_2,minWaterlevel_3,maxWaterlevel_1,maxWaterlevel_2,maxWaterlevel_3,Waterlevel
08/02/96,78,67,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,21,25,23,1000,1009,1007.07,52,100,100,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
08/03/96,80,66,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,21,24,23,1002,1008,1005.86,46,83,83,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
08/04/96,77,67,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,22,24,23,1000,1007,1004.24,43,79,79,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
08/05/96,79,65,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,21,24,22,999,1005,1002.89,37,78,78,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
08/06/96,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,20,24,22,999,1005,1002.94,40,74,74,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
08/07/96,76,64,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,22,25,24,1001,1006,1003.96,49,79,79,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
08/08/96,75,66,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,22,26,25,999,1006,1003.76,41,94,94,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
08/09/96,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,22,25,24,998,1005,1002.29,37,84,84,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
08/10/96,77,67,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,23,25,24,999,1005,1002.72,43,84,84,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
08/11/96,79,67,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,23,26,24,1002,1007,1005.06,53,100,100,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
08/12/96,78,67,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,23,26,25,1000,1007,1004.38,60,100,100,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
8/13/1996,85,68,76.5,76.5,76.5,0,0,0,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,21,26,24,999,1006,1003.22,73,100,100,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
8/14/1996,85,69,77,77,77,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,23,25,24,999,1004,1001.82,57,100,100,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
8/15/1996,85,69,77,77,77,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,23,26,25,997,1003,1001.64,49,100,100,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
8/16/1996,83,68,75.5,75.5,75.5,0,0,0,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,24,26,25,996,1004,1001.98,54,100,100,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
8/17/1996,78,65,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,24,27,26,999,1003,1001.47,66,100,100,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/18/1996,79,66,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,24,26,25,999,1005,1002.58,64,100,100,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
8/19/1996,79,64,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,23,27,25,1000,1007,1004.9,61,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
8/20/1996,77,61,69,69,69,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,21,25,23,1003,1008,1005.98,56,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
8/21/1996,82,64,73,73,73,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,22,25,23,1003,1008,1006.16,50,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
8/22/1996,78,66,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,23,25,24,1004,1008,1006.63,56,100,100,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
8/23/1996,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,22,25,23,1004,1011,1008.15,43,95,95,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/24/1996,78,65,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,21,23,22,1004,1011,1007.9,40,83,83,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/25/1996,79,65,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,19,25,22,1005,1010,1007.84,40,89,89,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
8/26/1996,79,65,72,72,72,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,21,25,23,1005,1011,1008.19,39,94,94,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/27/1996,81,64,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,20,24,22,1006,1011,1008.49,37,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/28/1996,83,64,73.5,73.5,73.5,0,0,0,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,18,25,22,1002,1010,1006.81,31,89,89,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
8/29/1996,90,68,79,79,79,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,17,24,21,1004,1010,1007.3,25,83,83,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/30/1996,97,69,83,83,83,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,19,24,21,1005,1011,1008.85,30,70,70,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
8/31/1996,92,71,81.5,81.5,81.5,0,0,0,16.5,16.5,16.5,0,0,0,0,0,0,0,0,0,21,25,23,1006,1012,1009.59,48,94,94,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
09/01/96,83,68,75.5,75.5,75.5,0,0,0,10.5,10.5,10.5,0,0,0,0,0,0,0,0,0,20,25,23,1005,1012,1009.11,32,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/02/96,80,68,74,74,74,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,21,25,23,1004,1011,1008.59,44,100,100,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
09/03/96,78,64,71,71,71,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,19,25,23,1003,1010,1007.36,31,94,94,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
09/04/96,73,63,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,16,24,20,1002,1009,1006.94,29,84,84,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/05/96,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,13,22,18,1002,1009,1006.69,22,78,78,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
09/06/96,78,65,71.5,71.5,71.5,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,10,19,15,1002,1009,1005.96,12,73,73,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
09/07/96,79,66,72.5,72.5,72.5,0,0,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,8,19,14,1000,1008,1005.27,9,65,65,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
09/08/96,76,65,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,8,23,15,1001,1009,1004.83,11,65,65,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/09/96,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,11,25,21,1000,1006,1003.91,31,66,66,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
09/10/96,74,62,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,19,24,22,1001,1006,1004.59,33,79,79,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
09/11/96,78,62,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,13,22,19,1003,1010,1006.91,18,78,78,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
09/12/96,74,60,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,16,22,19,1006,1012,1009.27,22,83,83,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
9/13/1996,73,63,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,15,21,18,1004,1011,1008.07,23,66,66,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
9/14/1996,74,60,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,13,20,17,1005,1011,1008.52,19,65,65,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
9/15/1996,74,63,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,9,26,15,1005,1012,1009.03,13,66,66,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
9/16/1996,74,63,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,5,19,10,1004,1011,1007.57,8,45,45,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
9/17/1996,75,61,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,7,21,10,1003,1010,1007,11,37,37,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
9/18/1996,77,64,70.5,70.5,70.5,0,0,0,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,6,19,11,1006,1012,1009.5,8,50,50,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
9/19/1996,74,63,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,6,14,10,1005,1013,1008.87,10,50,50,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
9/20/1996,76,64,70,70,70,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,5,13,10,1004,1011,1008.38,11,42,42,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
9/21/1996,72,63,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,4,12,9,1005,1018,1009.66,9,33,33,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/22/1996,76,63,69.5,69.5,69.5,0,0,0,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,5,16,11,1006,1013,1010.71,9,53,53,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
9/23/1996,73,64,68.5,68.5,68.5,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,10,17,12,1006,1013,1010.68,12,53,53,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/24/1996,72,63,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,8,14,10,1006,1014,1010.51,13,39,39,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
9/25/1996,72,64,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,14,11,1005,1013,1009.93,11,53,53,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/26/1996,71,62,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,7,17,11,1004,1011,1008.76,10,57,57,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
9/27/1996,72,63,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,8,17,11,1005,1011,1008.81,10,47,47,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/28/1996,71,62,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,5,15,10,1004,1011,1008.37,12,41,41,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/29/1996,72,62,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,6,19,12,1004,1011,1008.29,9,53,53,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
9/30/1996,71,63,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,15,9,1004,1011,1008.2,6,50,50,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/01/96,70,61,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,15,8,1002,1010,1006.77,6,47,47,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/02/96,72,61,66.5,66.5,66.5,0,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,-5,12,5,1002,1010,1006.89,4,46,46,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
10/03/96,69,60,64.5,64.5,64.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,4,1004,1010,1007.37,4,38,38,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
10/04/96,70,61,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,-8,10,4,1004,1011,1008.21,4,44,44,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
10/05/96,73,62,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-3,13,4,1006,1012,1009.56,4,40,40,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
10/06/96,72,62,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,14,5,1006,1014,1010.37,6,46,46,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
10/07/96,70,62,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,18,10,1006,1013,1010.28,11,53,53,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
10/08/96,69,61,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,11,1006,1012,1009.74,9,53,53,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
10/09/96,69,60,64.5,64.5,64.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,-5,15,7,1004,1012,1009.09,4,57,57,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
10/10/96,70,57,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,-3,10,3,1004,1010,1007.93,6,46,46,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
10/11/96,71,56,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,2,1006,1012,1010.07,6,43,43,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
10/12/96,68,59,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,-7,14,0,1008,1015,1012.72,4,35,35,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
10/13/1996,74,57,65.5,65.5,65.5,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,-3,10,3,1004,1018,1014.7,5,37,37,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
10/14/1996,71,59,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,12,4,1011,1018,1015.29,4,41,41,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
10/15/1996,69,58,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1010,1017,1014.32,11,46,46,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
10/16/1996,70,60,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,5,1010,1016,1014.28,5,49,49,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
10/17/1996,72,60,66,66,66,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-3,8,3,1013,1018,1015.79,5,43,43,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
10/18/1996,68,58,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,1012,1020,1016.35,9,53,53,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
10/19/1996,74,62,68,68,68,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,12,8,1011,1017,1014.77,11,56,56,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
10/20/1996,75,55,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1012,1019,1015.5,7,57,57,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
10/21/1996,77,53,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,1010,1018,1014.37,9,58,58,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
10/22/1996,77,53,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,7,1011,1017,1014.67,8,53,53,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
10/23/1996,73,52,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,10,16,12,1013,1019,1016.1,20,60,60,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
10/24/1996,73,53,63,63,63,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,17,12,1014,1020,1016.73,19,68,68,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
10/25/1996,70,55,62.5,62.5,62.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,8,14,11,1013,1019,1016.51,17,68,68,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
10/26/1996,73,55,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,13,9,1002,1018,1015.29,13,63,63,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
10/27/1996,71,57,64,64,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,1012,1018,1015.42,11,56,56,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
10/28/1996,69,52,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,28,7,1011,1017,1014.53,13,100,100,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
10/29/1996,66,51,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,2,11,6,1012,1018,1015.25,10,52,52,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
10/30/1996,60,49,54.5,54.5,54.5,10.5,10.5,10.5,0,0,0,1.45,1.45,1.45,0,0,0,0,0,0,2,13,7,1012,1019,1016.05,9,57,57,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
10/31/1996,64,48,56,56,56,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,11,6,1009,1017,1013.51,15,59,59,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
11/01/96,72,49,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,1008,1015,1012.56,12,59,59,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/02/96,67,51,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,1007,1014,1011,15,45,45,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/03/96,68,53,60.5,60.5,60.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,1010,1015,1012.75,23,52,52,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
11/04/96,65,55,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,13,11,1011,1017,1014.04,30,56,56,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/05/96,64,53,58.5,58.5,58.5,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,9,13,11,1013,1018,1015.15,29,60,60,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/06/96,71,49,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,13,11,1014,1018,1016,27,72,72,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
11/07/96,84,51,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,4,10,6,1015,1019,1017.2,20,56,56,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
11/08/96,91,57,74,74,74,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,-4,8,1,1016,1021,1018.55,8,62,62,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
11/09/96,93,61,77,77,77,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,-6,5,0,1014,1019,1016.75,9,47,47,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
11/10/96,87,62,74.5,74.5,74.5,0,0,0,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,-6,7,-1,1013,1019,1015.79,6,58,58,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
11/11/96,78,56,67,67,67,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,-8,5,-2,1012,1017,1015.03,7,54,54,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
11/12/96,77,58,67.5,67.5,67.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,-6,10,-1,1014,1019,1016.6,8,82,82,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
11/13/1996,69,54,61.5,61.5,61.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,-9,5,-1,1014,1020,1016.86,9,54,54,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
11/14/1996,61,54,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,-5,5,0,1015,1021,1018.02,7,54,54,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
11/15/1996,62,53,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,-7,7,0,1012,1018,1015.62,5,62,62,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
11/16/1996,65,50,57.5,57.5,57.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,-4,8,1,1012,1017,1014.79,6,54,54,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
11/17/1996,64,56,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-2,9,2,1014,1019,1016.34,7,51,51,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
11/18/1996,66,54,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,3,1013,1018,1016.2,7,55,55,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
11/19/1996,61,57,59,59,59,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1013,1018,1016.12,10,51,51,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
11/20/1996,67,55,61,61,61,4,4,4,0,0,0,0.08,0.08,0.08,0,0,0,0,0,0,0,7,3,1014,1020,1017.29,14,45,45,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
11/21/1996,63,61,62,62,62,3,3,3,0,0,0,1.45,1.45,1.45,0,0,0,0,0,0,1,6,3,1014,1020,1017.07,13,51,51,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
11/22/1996,64,58,61,61,61,4,4,4,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,3,8,5,1013,1018,1015.63,18,58,58,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
11/23/1996,69,53,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,1014,1018,1016,27,72,72,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35
11/24/1996,69,51,60,60,60,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,1014,1018,1016.39,24,82,82,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
11/25/1996,71,51,61,61,61,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,11,4,1014,1018,1016.27,11,77,77,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
11/26/1996,76,51,63.5,63.5,63.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,2,1013,1019,1016.64,13,59,59,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
